635.00|-0.0010|0.19
622.00|-0.0066|55.66
322.00|0.3095|31.47
589.00|0.1701|2.11
312.00|0.3154|1.36
336.00|-0.0009|38.18
9507|0.0075|5.95
467.00|-0.0005|1.25
2095|-0.0477|0.90
355.00|-0.0032|5.07
597.00|-0.0003|0.73
468.00|-0.0005|4.54
19281|0.0000|5.44
5551|0.0180|0.68
334.00|-0.0009|1.45
334.00|0.2985|35.65
744.00|-0.0002|7.15
478.00|-0.2096|4.30
306.00|0.3279|3.63
334.00|-0.0009|63.41
514.00|0.1942|3.08
401.00|0.0000|0.65
375.00|-0.0007|32.16
422.00|-0.2375|0.47
321.00|-0.3125|0.70
809.00|-0.1235|0.93
480.00|-0.2088|1.00
725.00|-0.0008|2.68
2665|0.0363|9.48
2306|-0.0062|4.02
2899|0.0299|2.97
421.00|0.0000|1.21
371.00|0.0000|62.58
37468|0.0023|4.63
417.00|-0.2392|3.36
374.00|0.0000|1.03
522.00|-0.0004|41.96
356.00|-0.2145|69.67
2065|0.0142|68.59
517.00|0.0802|73.30
550.00|0.0694|50.32
302.00|0.2214|63.42
709.00|0.1172|75.10
424.00|-0.0481|910.02
1829|-0.0429|1353.70
1068|-0.0541|1037.93
506.00|-0.0101|1133.80
338.00|-0.0036|975.29
323.00|-0.3203|1177.88
982.00|0.0541|1166.71
365.00|-0.0196|1226.31
330.00|-0.0085|1216.12
363.00|0.1187|407.46
335.00|0.2288|416.62
1214|-0.0172|0.74
4386|0.0222|253.46
363.00|0.2166|331.25
355.00|-0.2338|248.79
2989|-0.0479|0.84
996.00|-0.0429|1278.11
665.00|0.1407|209.59
637.00|-0.0022|6.97
2385|-0.0080|0.22
1418|0.0130|0.25
799.00|0.2182|0.53
801.00|0.2336|2.46
1158|-0.0049|1.36
536.00|0.1869|173.54
3058|-0.0289|98.12
323.00|0.0747|108.64
390.00|-0.0736|1.21
879.00|-0.0811|189.38
1030|0.1239|338.59
325.00|-0.1041|5.13
786.00|-0.0441|29.00
983.00|0.0453|0.35
339.00|0.2774|2.39
523.00|-0.0898|1.58
7564|-0.0137|22.89
372.00|0.2370|0.56
480.00|0.1345|0.02
594.00|0.3136|9.17
366.00|-0.3051|0.16
456.00|0.1623|14.24
2447|0.0203|423.97
351.00|0.0886|428.01
1205|-0.0150|3.17
955.00|-0.0164|0.42
1070|-0.0298|187.92
886.00|0.0063|2.74
664.00|-0.0151|191.48
1012|-0.0459|245.06
21581|0.0033|153.86
1480|-0.0171|359.66
357.00|-0.0538|25.20
350.00|0.2693|85.16
385.00|-0.0175|0.23
394.00|-0.0439|30.54
345.00|-0.0139|50.62
499.00|-0.2379|147.32
1043|-0.0216|147.04
804.00|0.0849|21.55
607.00|-0.2092|114.95
323.00|-0.3507|0.76
5023|0.0171|126.31
836.00|-0.0388|56.82
438.00|0.2056|191.69
1490|-0.0378|244.31
1780|-0.0159|218.64
301.00|-0.3798|12.62
547.00|-0.2075|251.18
439.00|-0.2664|1.42
1122|0.0605|22.57
1082|-0.0325|61.14
392.00|-0.0169|9.81
352.00|0.2747|225.20
4712|-0.0072|158.97
924.00|0.0922|130.27
434.00|0.2142|107.28
684.00|0.1303|85.33
465.00|0.2098|60.95
608.00|0.1266|108.03
554.00|-0.1942|20.75
3097|-0.0252|123.81
486.00|-0.0907|0.15
1288|-0.0400|189.41
863.00|-0.0464|58.74
950.00|0.0773|199.51
1179|-0.0244|200.00
971.00|-0.1295|3.68
332.00|-0.3285|92.32
521.00|-0.0569|18.87
2058|-0.0401|6.25
576.00|-0.0318|110.99
2354|-0.0152|161.96
813.00|-0.0466|72.50
316.00|-0.0525|99.75
896.00|-0.0156|0.69
868.00|-0.1485|28.52
753.00|0.1126|34.43
356.00|-0.0299|190.12
1520|-0.0621|813.92
888.00|-0.0389|0.98
3684|0.0206|1.00
1184|-0.0270|82.72
463.00|0.1887|4.30
976.00|0.0881|82.82
542.00|-0.0127|69.48
536.00|0.3446|27.44
1847|0.0460|1.02
318.00|-0.3256|0.48
1116|0.0495|0.32
407.00|-0.0312|5.06
544.00|-0.0435|0.30
389.00|0.3447|83.46
1102|-0.0001|0.82
1635|-7.1830|2.48
775.00|0.0621|80.41
369.00|-0.0631|0.29
325.00|-0.1344|245.14
1374|-0.0744|206.99
500.00|-0.2794|135.66
5157|-0.0020|2.48
404.00|-0.0967|162.90
1330|0.0754|414.66
384.00|-0.0127|485.93
1132|0.0839|1.83
353.00|-0.0074|40.40
1008|0.0993|14.33
685.00|-0.0079|2.47
528.00|-0.0240|15.07
1557|-0.0421|1.76
395.00|0.2525|3.82
411.00|-0.0054|0.21
1048|-0.0046|28.42
1214|-0.0061|486.18
439.00|0.1852|594.95
1023|0.1309|32.38
515.00|0.1332|96.24
516.00|0.1776|38.40
2919|0.0088|258.20
447.00|0.1065|102.67
619.00|0.0393|80.10
555.00|0.2433|388.02
1628|0.0469|30.91
339.00|-0.1656|403.93
531.00|-0.1953|4.01
360.00|0.2020|95.80
733.00|-0.0650|116.22
416.00|0.4197|173.79
470.00|0.2958|415.13
347.00|0.2154|236.89
3383|0.0078|53.23
356.00|0.2338|75.84
431|-0.0578|79.18
325|0.2334|14.07
838|-0.0743|1.68
353|0.4379|38.82
331|-0.4586|89.78
909|-0.0417|138.16
858|0.0820|347.72
1083|-0.1083|344.94
3820|0.0358|468.84
438|0.1231|507.02
314|-0.1119|246.42
13463|-0.0013|0.30
597|0.1287|157.94
760|-0.0219|572.99
380|-0.1301|195.29
421|-0.3488|264.57
930|0.0658|89.29
504|0.2165|107.77
440|-0.0675|124.33
398|-0.2646|118.53
409|-0.0786|58.55
1285|0.0910|86.89
686|0.1162|92.62
806|-0.0268|51.61
403|-0.0810|85.27
2731|-0.0287|4.77
371|0.0596|504.87
341|0.0521|142.33
603|-0.0867|454.96
691|-0.0347|61.46
1012|0.0797|21.14
774|0.0053|5.03
714|-0.0032|390.00
1012|0.0803|0.43
1447|-0.0232|0.18
392|-0.2433|1.14
796|-0.1180|420.65
420|-0.1633|398.65
3311|-0.0026|582.68
2110|-0.0489|658.69
403|0.2008|680.52
1782|0.0114|78.60
1061|-0.0232|684.81
424|0.2116|528.07
15400|-0.0023|6.77
368|-0.3272|618.07
11738|0.0075|646.73
506|0.3241|172.23
368|-0.0383|681.11
1931|-0.0053|441.15
372|-0.0958|556.89
2065|0.0188|655.02
1042|0.1071|318.41
438|0.1389|312.66
2156|0.0030|679.38
407|0.4127|538.07
677|-0.0391|583.67
491|0.1333|626.64
676|0.0987|689.48
514|-0.0489|207.78
397|-0.1186|677.50
1783|-0.0459|1.24
367|0.2398|2.14
3222|-0.0118|538.20
314|0.2868|370.37
900|-0.1420|53.56
621|-0.1905|7.66
382|-0.0178|0.13
452|0.1741|214.29
378|0.2505|102.25
455|-0.2651|452.78
10391|0.0129|4.80
460|-0.0319|26.94
309|-0.0550|24.05
838|0.0877|2.73
468|0.0354|22.67
837|-0.0680|10.36
592|0.1420|1.21
651|0.0839|4.07
361|-0.3098|16.80
502|-0.0979|0.38
344|-0.0221|1.12
364|0.2007|14.08
353|-0.3176|1.09
348|0.1418|19.50
721|0.0956|0.47
495|-0.0873|22.55
956|0.0922|1.36
316|0.2961|1.75
710|0.0826|10.71
1745|-0.0535|0.62
628|0.1299|0.28
354|-0.0132|0.66
462|-0.0121|0.43
475|0.1436|3.64
444|0.1523|0.30
363|0.2010|14.88
381|-0.3022|0.34
13482|-0.0099|1.63
319|-0.3431|17.05
593|-0.1848|15.00
345|0.2638|10.04
399|-0.1821|15.60
357|-0.0205|32.80
894|-0.0157|0.41
351|-0.0032|92.78
465|-0.0005|3.91
767|-0.0002|288.08
688|-0.1492|170.12
338|-0.2950|259.77
536|-0.0031|132.38
403|-0.0006|12.01
1768|-0.0601|165.06
640|0.1565|220.96
2927|-0.0370|0.75
1307|0.0765|0.84
301|-0.3311|0.23
633|-0.2217|1.33
693|-0.1122|5.71
406|-0.1132|8.08
757|-0.0028|1.55
576|-0.1751|9.01
839|-0.0006|6.20
1060|-0.0944|4.26
660|0.1250|11.63
709|-0.1494|34.24
2221|0.0436|45.50
1558|-0.0671|31.84
312|-0.0042|7.97
1039|0.0663|3.57
378|-0.0182|64.22
1518|0.0650|23.49
344|-0.0034|5.02
2763|-0.0091|4.03
340|-0.3038|0.22
663|-0.0009|18.65
355|-0.0073|1.02
948|0.1054|14.80
9963|-0.0005|4.43
435|0.2271|6.09
1265|0.0357|8.86
424|-0.0006|15.63
910|-0.0005|2.25
1039|0.0363|21.77
510|0.1808|89.45
1821|-0.0570|124.34
307|0.3268|283.89
318|0.0000|133.97
307|0.0000|256.26
352|-0.2849|0.38
535|0.1873|410.40
480|0.0394|552.07
638|-0.0022|988.35
400|-0.0235|246.76
404|-0.2469|465.83
499|0.3961|687.07
1216|-0.0930|912.70
320|-0.0010|321.69
353|-0.0133|850.98
633|-0.0092|1114.56
407|0.0000|487.94
651|-0.0022|779.56
476|-0.0165|4.50
346|-0.0077|516.52
1254|-0.0148|769.09
563|-0.0052|870.81
626|0.1521|225.01
508|-0.2084|576.70
918|0.1559|52.94
1111|0.0639|986.04
319|-0.0039|775.96
458|-0.0179|326.45
511|-0.1961|367.86
421|-0.0023|1030.51
598|-0.1726|300.35
12410|0.0066|554.78
534|-0.0032|787.81
1264|-0.0794|578.58
354|-0.0008|719.30
554|-0.0003|986.30
1636|-0.0188|868.78
1184|-0.0012|775.13
319|0.0000|410.69
568|-0.1795|1131.19
525|-0.0004|482.25
1062|-0.1041|700.96
312|-0.0711|566.70
1134|-0.0028|21.68
541|-0.0014|507.81
1171|-0.0001|631.42
5383|0.0027|0.97
319|-0.0091|543.40
847|-0.0001|423.43
331|0.3030|357.29
430|-0.0849|0.94
442|-0.2479|149.08
375|0.2116|344.46
708|-0.1410|619.52
585|-0.0195|783.15
481|-0.2083|482.44
423|-0.2426|292.54
790|0.1117|661.28
1129|-0.0065|923.76
439|0.2218|1004.22
627|0.1597|629.47
306|-0.3257|161.67
359|-0.0032|543.19
610|-0.1669|0.18
1014|-0.0001|262.35
316|-0.0041|329.84
329|-0.0038|275.82
1056|-0.0112|302.91
318|0.2836|600.20
612|0.1631|438.30
1482|0.0547|793.18
1058|0.0742|657.04
1197|-0.0312|1.04
1430|-0.0320|86.80
6907|0.0129|224.39
636|0.1928|310.04
342|0.2257|123.64
388|-0.0719|327.20
813|-0.0653|41.08
4433|-0.0058|2.71
552|0.0314|0.13
532|0.1284|61.88
310|0.1666|0.67
1967|0.0128|40.19
393|-0.1212|107.50
637|-0.2381|83.12
677|-0.1894|71.72
326|-0.1519|1.12
318|0.1928|0.43
2978|0.0040|0.68
323|0.1919|0.49
358|-0.0683|15.29
1389|-0.0749|181.93
1136|0.0095|0.50
5792|-0.0936|0.30
430|0.2320|235.55
457|0.2148|0.32
905|-0.0179|61.42
433|0.0203|0.15
609|-0.2632|0.27
2082|-0.0166|0.54
546|-0.0610|263.61
4430|-0.0203|1.21
3134|0.0266|0.68
693|-0.0264|0.35
3741|-0.0076|259.48
5486|-0.0079|277.04
516|-0.2216|42.32
385|-0.0447|237.13
1231|0.0648|2.53
2378|-0.0222|268.52
461|-0.1205|327.65
829|-0.0395|275.99
765|-0.0086|280.41
875|-0.1470|295.07
421|-0.2088|203.08
369|0.0676|789.18
363|-0.0198|0.11
5494|-0.0184|1.65
352|0.0000|5.52
343|0.2906|82.78
400|-0.0058|1.02
6497|-0.0053|205.14
588|-0.0047|0.22
489|-0.0281|22.71
455|-0.2651|0.28
707|-0.1424|39.79
830|-0.0053|2.55
308|-0.3236|119.84
306|-0.3322|0.59
724|-0.0096|105.38
600|-0.1824|0.43
674|-0.0867|1.85
340|0.2558|291.83
455|-0.0754|617.27
5534|0.0099|395.17
352|-0.0306|193.67
834|0.1237|957.92
467|0.1942|0.52
358|-0.0406|398.81
596|0.1467|0.37
315|-0.0264|0.61
1583|0.0289|0.69
552|-0.1909|223.63
422|-0.2537|187.14
599|-0.0186|181.08
428|-0.2743|193.62
1371|-0.0124|202.90
379|-0.2935|306.98
506|-0.0200|163.87
314|0.3066|238.10
2320|0.0239|50.94
1754|0.0289|59.99
894|0.0947|45.75
1295|-0.0202|42.55
636|-0.0209|0.48
411|0.2315|0.64
873|0.0609|903.00
584|-0.0196|95.31
441|-0.2751|175.02
337|0.1408|4.71
1135|0.0500|163.20
535|0.1537|254.79
1361|0.0331|0.22
504|0.1608|207.68
489|-0.0445|237.94
10156|-0.0054|9.07
437|0.1980|166.19
309|0.2909|154.35
392|0.1259|82.29
471|-0.1845|25.11
756|-0.0363|125.99
937|-0.0437|18.03
889|-0.0436|28.29
429|-0.2842|51.36
421|0.2043|0.90
390|-0.0711|15.51
524|0.1562|1.46
429|-0.0469|218.99
371|0.2376|143.02
563|0.1408|0.97
940|0.0696|0.15
316|0.1667|65.79
483|-0.0457|4.08
482|-0.2571|188.32
557|-0.0340|213.75
1746|0.0106|1.60
544|-0.1835|1.21
618|-0.1728|1.03
2291|0.0184|5.99
1730|-0.0125|24.78
4919|0.0019|122.01
1184|-0.0901|2.10
302|0.2647|45.93
416|-0.0622|215.91
1916|-0.0863|11.84
612|-0.0741|70.90
999|-0.0426|207.43
387|-0.3529|159.40
414|-0.0396|86.27
747|-0.0625|71.99
1632|0.0135|68.33
692|-0.1460|2.25
14751|-0.0001|0.74
2937|-0.0080|0.73
334|-0.0468|1.29
520|-0.0675|66.91
947|-0.0167|128.79
1271|0.1127|95.87
480|-0.2405|176.87
363|-0.0663|17.56
978|-0.0358|0.38
510|-0.0820|25.99
605|0.0733|0.68
579|-0.0077|146.02
348|-0.0567|91.88
477|-0.3581|224.88
810|-0.0591|749.54
2986|0.0059|566.13
969|-0.0026|132.88
919|0.1040|63.04
1436|-0.0002|208.02
629|-0.0062|107.77
2957|-0.0052|254.79
409|-0.0053|88.74
727|-0.1374|371.05
344|0.2816|64.63
446|0.2188|0.72
489|0.2024|5.29
1011|0.0000|1.33
389|-0.0109|0.62
341|0.0000|24.97
374|-0.0007|211.54
745|-0.0028|89.11
1420|0.0686|1.20
585|-0.1295|56.90
1571|0.0665|0.96
2785|-0.0186|0.57
623|0.1592|1.53
328|-0.3058|0.23
2570|-0.0050|49.98
497|-0.2132|0.53
596|-0.0072|0.74
671|0.1396|4.52
471|-0.2210|0.77
411|-0.2875|54.78
525|-0.0135|2.08
1661|-0.0013|7.09
319|0.3145|0.72
543|-0.0087|71.12
893|-0.0020|1.13
9046|0.0015|16.61
2690|-0.0051|20.21
801|-0.1278|7.03
314|-0.0010|0.62
775|0.1241|50.54
325|0.3086|5.49
337|-0.0081|39.71
720|-0.0049|35.48
912|-0.0079|1.30
308|-0.3300|0.46
383|0.2618|31.76
340|0.2950|0.63
309|-0.3289|0.66
385|-0.2631|0.95
1864|-0.0042|58.51
473|-0.0477|195.96
6048|0.0216|0.42
516|-0.0475|398.93
381|0.1424|86.14
1003|-0.0422|459.02
309|-0.1710|279.08
650|-0.0362|0.35
569|0.0000|283.40
626|-0.1647|106.61
885|0.0714|462.89
748|0.1170|55.61
326|0.3057|424.78
339|-0.0599|24.58
341|-0.0591|234.92
5572|-0.0100|250.47
435|-0.0198|95.10
1915|-0.0648|125.06
660|-0.0809|72.23
2315|-0.0037|0.61
710|-0.0476|47.28
829|-0.0151|201.50
429|-0.0584|394.95
410|-0.3808|3.76
4308|0.0221|0.87
953|0.1044|0.17
904|0.1083|275.73
785|0.1846|4.09
679|-0.0677|0.92
1886|-0.0301|156.99
415|-0.0096|319.20
8864|-0.0126|590.84
1733|0.0524|388.93
1776|0.0563|308.12
650|-0.1924|707.55
686|-0.0746|104.50
1598|0.0289|320.68
674|0.1390|13.35
360|0.2196|153.84
343|0.2906|1.68
6099|0.0055|249.51
742|0.1346|378.29
452|-0.1055|2.09
432|0.1999|258.84
2753|0.0049|745.32
528|-0.0380|801.94
3600|-0.0019|403.32
406|-0.2916|112.78
927|-0.0314|363.50
341|0.2887|85.77
459|0.1904|428.15
349|-0.0008|454.75
324|-0.0658|786.66
336|-0.3075|449.82
750|-0.0269|110.54
597|0.1661|532.26
353|-0.0209|168.56
505|0.1317|185.99
526|0.1557|66.20
990|-0.0067|34.14
879|-0.1283|1.83
6115|0.0004|22.52
366|0.2000|286.10
1753|-0.0399|480.87
444|-0.0938|75.68
409|0.2184|132.01
1244|-0.0362|13.94
1663|-0.0121|631.81
483|0.1712|41.13
707|0.0669|297.78
337|-0.1178|27.15
329|-0.3924|27.98
481|-0.2682|35.06
462|0.0906|50.21
325|-0.3125|476.47
301|-0.0980|106.16
2541|-0.0082|237.77
327|-0.3339|434.68
500|-0.2373|324.47
12458|0.0072|12.12
1073|0.0814|484.62
473|-0.0384|699.71
958|-0.0004|49.87
1139|-0.0079|328.74
6036|0.0211|1.18
1435|-0.0732|663.07
2889|-0.0111|825.38
629|0.1540|7.77
333|-0.3012|0.86
403|-0.0232|57.19
336|0.2284|128.51
342|0.3268|0.30
1199|0.1080|378.80
590|-0.1750|0.88
979|-0.0108|5.16
18819|-0.0009|0.70
681|-0.0758|621.30
969|0.0859|423.89
818|-0.0225|787.38
1882|0.0387|34.67
394|0.2504|3.98
509|-0.2250|0.49
354|0.2833|1.00
5695|-0.0030|16.72
4359|-0.0028|164.50
1718|-0.0001|193.27
493|0.1075|3.23
2104|0.0240|59.68
494|0.3854|43.29
1205|-0.0003|0.73
708|-0.0725|606.47
1327|-0.0865|94.47
484|-0.0663|166.22
1081|-0.0229|30.88
2374|0.0242|36.24
743|-0.0017|260.80
321|-0.0090|796.84
356|0.2338|624.57
2054|0.0052|54.84
1147|-0.0203|598.79
2217|-0.0333|117.14
3212|-0.0102|0.78
3325|-0.0002|3.38
1776|0.0513|10.65
365|0.1190|24.37
328|-0.3153|18.66
722|-0.0200|0.90
313|-0.0536|9.32
378|-0.2639|111.71
3379|-0.0145|0.10
319|0.3124|170.71
438|0.2124|222.59
664|0.1462|55.70
334|-0.0617|499.15
2213|0.0443|556.89
426|0.4576|51.94
421|-0.0006|191.64
2807|0.0080|0.38
757|-0.0070|24.51
489|-0.3371|41.65
511|0.0000|393.13
324|-0.3273|30.71
960|-0.0256|146.12
748|0.1132|443.88
494|-0.0390|73.25
1478|0.0671|3.16
361|-0.0735|110.94
5207|0.0155|18.73
519|0.1853|567.33
488|-0.0770|182.01
539|0.1751|36.80
364|-0.0066|247.08
1737|-0.0034|3.90
431|-0.0202|1101.30
513|-0.0255|1104.28
323|-0.0662|998.48
553|0.1259|970.18
2464|0.0277|1092.88
328|0.2759|96.09
772|0.1064|1.46
362|0.2170|75.79
1189|-0.0165|81.38
557|-0.2325|1.00
2935|-0.0003|8.46
392|0.2421|142.66
884|0.0714|103.46
380|0.2327|0.90
430|-0.0708|11.21
2179|0.0542|1.84
1178|-0.0169|18.10
646|-0.0081|44.83
337|0.2865|36.93
461|-0.0176|95.55
1860|0.0325|20.82
949|0.0570|26.46
1444|-0.0727|4.52
1064|-0.0227|1.03
4283|0.0191|49.43
1219|0.0173|0.04
385|0.2077|3.89
309|-0.4032|34.30
325|-0.3262|0.67
8145|-0.0166|13.37
365|-0.2420|27.99
394|0.1420|0.55
922|0.0029|0.47
630|-0.2744|0.78
448|0.0335|0.84
316|0.3665|90.84
567|-0.1493|63.16
2779|-0.0183|89.22
786|-0.1526|48.87
642|-0.1068|636.32
2524|0.0221|510.88
521|0.1641|609.72
640|0.1536|394.50
378|0.2609|258.66
1515|-0.0011|265.81
